&bc
headings1 = 'timestep',    'time',    'oxy',    'amm',    'frp',    'poml',    'pomr',    'so4',    'nit',    'no2',    'salinity',    'pomspecial'
22789,    6382.19999999625,    215.8595,    1.5148,    0.1966,    5153.8,    1288.45,    32048.91,    0.60431,    0.25899,    35609.9,    0
22790,    6382.39999999625,    213.7972,    1.5202,    0.1993,    5203.44,    1300.86,    32049.45,    0.56945,    0.24405,    35610.5,    0
22791,    6382.59999999625,    213.3751,    1.4958,    0.1995,    5054.52,    1263.63,    32051.52,    0.65492,    0.28068,    35612.8,    0
22792,    6382.79999999625,    211.0971,    1.5397,    0.2032,    4946.48,    1236.62,    32097.51,    0.62601,    0.26829,    35663.9,    0
22793,    6382.99999999625,    208.0067,    1.5768,    0.2027,    4861.8,    1215.45,    32289.12,    0.55335,    0.23715,    35876.8,    0
22794,    6383.19999999625,    207.7383,    1.58,    0.2022,    4847.2,    1211.8,    32364.36,    0.55013,    0.23577,    35960.4,    0
22795,    6383.39999999625,    216.5791,    1.5305,    0.2004,    5077.88,    1269.47,    32067.99,    0.62755,    0.26895,    35631.1,    0
22796,    6383.59999999625,    218.8455,    1.5359,    0.2012,    4949.4,    1237.35,    32049.09,    0.65744,    0.28176,    35610.1,    0
22797,    6383.79999999625,    218.9716,    1.5289,    0.2018,    4782.96,    1195.74,    32038.02,    0.69692,    0.29868,    35597.8,    0
22798,    6383.99999999625,    218.4232,    1.5233,    0.2029,    4642.8,    1160.7,    32045.22,    0.73367,    0.31443,    35605.8,    0
22799,    6384.19999999625,    219.9294,    1.5253,    0.2028,    4593.16,    1148.29,    32005.35,    0.74732,    0.32028,    35561.5,    0
22800,    6384.39999999625,    219.9606,    1.5218,    0.2029,    4777.12,    1194.28,    31992.48,    0.72702,    0.31158,    35547.2,    0
22801,    6384.59999999625,    220.257,    1.5332,    0.2036,    4780.04,    1195.01,    31985.37,    0.7273,    0.3117,    35539.3,    0
22802,    6384.79999999625,    220.9939,    1.5431,    0.2043,    4476.36,    1119.09,    31985.37,    0.78302,    0.33558,    35539.3,    0
22803,    6384.99999999625,    220.9606,    1.5628,    0.2051,    4356.64,    1089.16,    31977.99,    0.79261,    0.33969,    35531.1,    0
22804,    6385.19999999625,    220.7395,    1.5851,    0.2066,    4397.52,    1099.38,    31977.18,    0.78435,    0.33615,    35530.2,    0
22805,    6385.39999999625,    220.2463,    1.593,    0.2081,    4552.28,    1138.07,    31977.09,    0.76174,    0.32646,    35530.1,    0
22806,    6385.59999999625,    213.9444,    1.6232,    0.2077,    4639.88,    1159.97,    32283.27,    0.71379,    0.30591,    35870.3,    0
22807,    6385.79999999625,    212.5294,    1.7025,    0.2063,    4505.56,    1126.39,    32391.54,    0.72387,    0.31023,    35990.6,    0
22808,    6385.99999999625,    211.6039,    1.7971,    0.2071,    4400.44,    1100.11,    32437.26,    0.73437,    0.31473,    36041.4,    0
22809,    6386.19999999625,    208.7577,    1.8571,    0.2101,    4327.44,    1081.86,    32464.26,    0.68754,    0.29466,    36071.4,    0
22810,    6386.39999999625,    207.4109,    1.9426,    0.2114,    4274.88,    1068.72,    32484.33,    0.70756,    0.30324,    36093.7,    0
22811,    6386.59999999625,    208.5221,    1.992,    0.2135,    4336.2,    1084.05,    32479.56,    0.77812,    0.33348,    36088.4,    0
22812,    6386.79999999625,    209.0604,    1.9968,    0.2158,    4391.68,    1097.92,    32480.28,    0.81522,    0.34938,    36089.2,    0
22813,    6386.99999999625,    207.5862,    2.0074,    0.2187,    4371.24,    1092.81,    32486.76,    0.80437,    0.34473,    36096.4,    0
22814,    6387.19999999625,    206.7086,    1.9847,    0.2194,    4307,    1076.75,    32490.72,    0.84252,    0.36108,    36100.8,    0
22815,    6387.39999999625,    205.3412,    1.954,    0.2201,    4234,    1058.5,    32497.2,    0.85477,    0.36633,    36108,    0
22816,    6387.59999999625,    204.9625,    1.9363,    0.2208,    4193.12,    1048.28,    32501.7,    0.86856,    0.37224,    36113,    0
22817,    6387.79999999625,    204.2232,    1.9317,    0.2223,    4190.2,    1047.55,    32510.97,    0.8568,    0.3672,    36123.3,    0
22818,    6387.99999999625,    204.4938,    1.9135,    0.221,    4216.48,    1054.12,    32520.06,    0.89957,    0.38553,    36133.4,    0
22819,    6388.19999999625,    203.6127,    1.9205,    0.2224,    4196.04,    1049.01,    32520.69,    0.87591,    0.37539,    36134.1,    0
22820,    6388.39999999625,    202.2021,    1.9316,    0.2246,    4152.24,    1038.06,    32520.87,    0.84287,    0.36123,    36134.3,    0
22821,    6388.59999999625,    201.7034,    1.9248,    0.2253,    4123.04,    1030.76,    32512.32,    0.82628,    0.35412,    36124.8,    0
22822,    6388.79999999625,    200.8073,    1.9353,    0.2259,    4076.32,    1019.08,    32518.62,    0.81277,    0.34833,    36131.8,    0
22823,    6388.99999999625,    201.1896,    1.9442,    0.2248,    4088,    1022,    32525.64,    0.7931,    0.3399,    36139.6,    0
22824,    6389.19999999625,    203.071,    1.9469,    0.2225,    4146.4,    1036.6,    32535.72,    0.7896,    0.3384,    36150.8,    0
22825,    6389.39999999625,    203.1693,    1.9481,    0.222,    4146.4,    1036.6,    32538.69,    0.79415,    0.34035,    36154.1,    0
22826,    6389.59999999625,    200.3514,    1.9729,    0.2268,    4099.68,    1024.92,    32537.34,    0.74326,    0.31854,    36152.6,    0
22827,    6389.79999999625,    199.05,    1.9531,    0.231,    4067.56,    1016.89,    32522.85,    0.70952,    0.30408,    36136.5,    0
22828,    6389.99999999625,    197.409,    1.9396,    0.2326,    4052.96,    1013.24,    32499.36,    0.68348,    0.29292,    36110.4,    0
22829,    6390.19999999625,    198.5936,    1.9766,    0.2302,    4035.44,    1008.86,    32529.78,    0.70539,    0.30231,    36144.2,    0
22830,    6390.39999999625,    198.0448,    1.9886,    0.2295,    4032.52,    1008.13,    32542.74,    0.70574,    0.30246,    36158.6,    0
22831,    6390.59999999625,    196.1968,    2.0011,    0.2283,    3994.56,    998.64,    32553.81,    0.73724,    0.31596,    36170.9,    0
22832,    6390.79999999625,    196.9097,    2.0006,    0.2292,    3953.68,    988.42,    32565.42,    0.73801,    0.31629,    36183.8,    0
22833,    6390.99999999625,    196.5326,    2.0141,    0.2291,    3904.04,    976.01,    32578.11,    0.75495,    0.32355,    36197.9,    0
22834,    6391.19999999625,    191.3003,    2.0402,    0.2288,    3863.16,    965.79,    32589.27,    0.75355,    0.32295,    36210.3,    0
22835,    6391.39999999625,    192.0691,    2.0504,    0.2299,    3866.08,    966.52,    32597.1,    0.76377,    0.32733,    36219,    0
22836,    6391.59999999625,    191.8342,    2.0562,    0.23,    3886.52,    971.63,    32605.47,    0.7763,    0.3327,    36228.3,    0
22837,    6391.79999999624,    201.8652,    1.9146,    0.2279,    4193.12,    1048.28,    32359.86,    0.81998,    0.35142,    35955.4,    0
22838,    6391.99999999624,    220.7039,    1.742,    0.2065,    4406.28,    1101.57,    32031.09,    0.89124,    0.38196,    35590.1,    0
22839,    6392.19999999624,    221.43,    1.7368,    0.208,    4330.36,    1082.59,    32034.24,    0.9093,    0.3897,    35593.6,    0
22840,    6392.39999999624,    220.7733,    1.6948,    0.2098,    4382.92,    1095.73,    32044.59,    0.91959,    0.39411,    35605.1,    0
22841,    6392.59999999624,    220.3481,    1.6996,    0.2114,    4397.52,    1099.38,    32062.5,    0.93429,    0.40041,    35625,    0
22842,    6392.79999999624,    217.9337,    1.7296,    0.2142,    4534.76,    1133.69,    32088.06,    0.90069,    0.38601,    35653.4,    0
22843,    6392.99999999624,    211.2335,    1.8911,    0.2195,    4301.16,    1075.29,    32305.05,    0.9121,    0.3909,    35894.5,    0
22844,    6393.19999999624,    211.0444,    1.9571,    0.2211,    4178.52,    1044.63,    32360.22,    0.91763,    0.39327,    35955.8,    0
22845,    6393.39999999624,    210.0797,    2.0244,    0.2226,    4061.72,    1015.43,    32409,    0.9149,    0.3921,    36010,    0
22846,    6393.59999999624,    209.5365,    2.0754,    0.2231,    3974.12,    993.53,    32450.13,    0.92764,    0.39756,    36055.7,    0
22847,    6393.79999999624,    208.5122,    2.0998,    0.2229,    3953.68,    988.42,    32487.3,    0.93555,    0.40095,    36097,    0
22848,    6393.99999999624,    207.9635,    2.0942,    0.2225,    3974.12,    993.53,    32515.02,    0.9387,    0.4023,    36127.8,    0
22849,    6394.19999999624,    206.9874,    2.0957,    0.2235,    3959.52,    989.88,    32525.46,    0.93891,    0.40239,    36139.4,    0
22850,    6394.39999999624,    205.0621,    2.1174,    0.2271,    3924.48,    981.12,    32523.66,    0.89796,    0.38484,    36137.4,    0
22851,    6394.59999999624,    204.3824,    2.1072,    0.2305,    3944.92,    986.23,    32496.3,    0.83741,    0.35889,    36107,    0
22852,    6394.79999999624,    204.0131,    2.1062,    0.2319,    3918.64,    979.66,    32499,    0.83503,    0.35787,    36110,    0
22853,    6394.99999999624,    203.0525,    2.081,    0.2303,    3927.4,    981.85,    32519.16,    0.87997,    0.37713,    36132.4,    0
22854,    6395.19999999624,    201.2598,    2.0657,    0.2313,    3991.64,    997.91,    32517.45,    0.85029,    0.36441,    36130.5,    0
22855,    6395.39999999624,    202.2645,    2.0148,    0.2305,    4105.52,    1026.38,    32460.21,    0.83496,    0.35784,    36066.9,    0
22856,    6395.59999999624,    214.3832,    1.817,    0.2208,    4467.6,    1116.9,    32182.65,    0.84952,    0.36408,    35758.5,    0
22857,    6395.79999999624,    218.4939,    1.7503,    0.2177,    4593.16,    1148.29,    32093.1,    0.85365,    0.36585,    35659,    0
22858,    6395.99999999624,    221.2955,    1.7151,    0.2161,    4540.6,    1135.15,    32036.94,    0.88627,    0.37983,    35596.6,    0
22859,    6396.19999999624,    221.2737,    1.7191,    0.2164,    4566.88,    1141.72,    32034.51,    0.87864,    0.37656,    35593.9,    0
22860,    6396.39999999624,    222.1918,    1.7052,    0.2056,    4724.56,    1181.14,    32024.61,    0.81032,    0.34728,    35582.9,    0
22861,    6396.59999999624,    222.6313,    1.702,    0.2032,    4762.52,    1190.63,    32020.92,    0.79709,    0.34161,    35578.8,    0
22862,    6396.79999999624,    223.525,    1.7002,    0.2042,    4745,    1186.25,    32020.56,    0.79723,    0.34167,    35578.4,    0
22863,    6396.99999999624,    223.258,    1.6911,    0.2047,    4791.72,    1197.93,    32017.77,    0.7812,    0.3348,    35575.3,    0
22864,    6397.19999999624,    222.5626,    1.6879,    0.2051,    4864.72,    1216.18,    32016.96,    0.76062,    0.32598,    35574.4,    0
